companies,commentsCount,hitsCount,likes
geeks,4.220512820512821,899.1179487179487,11.276923076923078
geektimes,38.733333333333334,11342.266666666666,27.6
general electric,13.95774647887324,5597.723004694835,38.84507042253521
general motors,19.77120822622108,4453.604113110539,74.15938303341902
generations,4.0,2717.8571428571427,17.428571428571427
genesis,8.454545454545455,4433.033057851239,23.50413223140496
genotek,18.228571428571428,15030.542857142857,14.914285714285715
gett,22.349473684210526,7519.7705263157895,24.71578947368421
gf,13.59288537549407,4848.96442687747,18.58102766798419
gic,15.529411764705882,4126.0,13.529411764705882
ginger,5.466666666666667,1578.4,8.2
gloria,34.36,5250.52,17.6
gloria jeans,42.0,8581.454545454546,22.636363636363637
gms,17.043478260869566,2550.4347826086955,13.173913043478262
goldman sachs,12.449602122015914,4250.059681697613,23.428381962864723
google,14.118567650756493,4850.341440152599,33.007023019898554
grammarly,8.985915492957746,3592.4084507042253,46.00704225352113
granat,5.5,957.5,14.166666666666666
gsa,5.0,1226.125,40.5625
heineken,8.789473684210526,4556.831578947368,17.305263157894736
henkel,12.08,3163.36,10.04
heroes,15.412844036697248,6633.733944954129,38.678899082568805
hh.ru,15.640419947506562,4479.233595800525,87.88976377952756
honeywell,12.128205128205128,2419.525641025641,71.64102564102564
honor,16.017142857142858,5033.148571428572,16.34285714285714
hp,14.153846153846153,5842.651923076923,28.309615384615384
hr,11.158243290345068,3166.9163471592888,41.90205646566748
huawei,21.918984280532044,4970.486094316808,27.275695284159614
hudson,16.818181818181817,10321.363636363636,16.0
ibm,10.392825896762904,4925.727034120735,37.46106736657918
ibs,12.833333333333334,4509.962962962963,9.648148148148149
icu,67.0,8574.555555555555,27.444444444444443
idm,6.375,3556.125,18.0
ifs,0.5,13.0,0.0
ikea,15.855541718555417,5922.633872976338,31.159402241594023
insales,11.521739130434783,3466.478260869565,19.782608695652176
instagram,11.633116185840075,4579.517288281194,32.03915813587229
intel,21.95179666958808,5195.044697633654,28.967572304995617
interface,6.433962264150943,4655.446540880504,36.119496855345915
interplay,6.166666666666667,3960.0,14.833333333333334
interview,10.196078431372548,6364.450980392156,52.254901960784316
intuit,10.195652173913043,4681.369565217391,17.347826086956523
involta,10.423076923076923,1643.3846153846155,37.38461538461539
ipsos,6.593023255813954,2629.6279069767443,40.95348837209303
irbis,23.41176470588235,13626.764705882353,26.647058823529413
isd,0.75,2922.75,6.25
isv,12.5,3732.75,16.375
itella,1.8125,1716.875,164.875
ivi,6.092233009708738,2026.0825242718447,5.728155339805825
jabra,8.53125,1062.65625,69.0
jami,8.13888888888889,6875.0,16.61111111111111
johnson & johnson,13.8828125,5240.7734375,20.203125
joom,19.48148148148148,4580.444444444444,39.67195767195767
jtc,1.0149253731343284,583.9402985074627,2.253731343283582
juno,18.258064516129032,5550.612903225807,26.032258064516128
juro,4.538461538461538,1201.5384615384614,17.076923076923077
kcell,8.571428571428571,3179.0,20.285714285714285
kickico,26.0,5902.2,19.0
kickidler,2.25,1105.25,10.285714285714286
knight frank,12.85,2383.233333333333,7.383333333333334
kosmos,6.0,1403.5,13.916666666666666
kpmg,12.2,3220.151724137931,13.482758620689655
ks,6.189873417721519,5067.512658227848,18.664556962025316
kts,38.0,72965.33333333333,18.833333333333332
kyc,6.741666666666666,3204.3083333333334,12.458333333333334
lacoste,8.333333333333334,4132.759259259259,22.98148148148148
lamoda,11.183076923076923,4161.050769230769,21.36769230769231
lazada,12.780821917808218,7443.904109589041,34.97260273972603
ld,9.992647058823529,5894.617647058823,12.919117647058824
legacy,10.274193548387096,4188.048387096775,22.403225806451612
leo burnett,13.526881720430108,6863.301075268817,42.086021505376344
levin,12.285714285714286,3544.5714285714284,22.714285714285715
life,14.3196261682243,5987.970093457944,26.637383177570094
lobster,3.6666666666666665,4899.416666666667,35.333333333333336
m7,15.76865671641791,8033.0970149253735,32.91044776119403
macro,7.15,1802.9,52.575
magical,13.166666666666666,7153.083333333333,62.0
magma,4.333333333333333,3130.0,9.0
marilyn,5.151515151515151,4060.878787878788,14.878787878787879
marketplace,10.68472906403941,3930.3251231527092,26.15270935960591
mars,8.467359050445104,3688.3842729970324,115.1513353115727
mash,29.65573770491803,10143.491803278688,31.18032786885246
mastercard,23.991304347826087,6219.189565217392,24.930434782608696
maxima,12.0,5310.823529411765,9.529411764705882
mdb,35.1764705882353,8334.529411764706,196.1764705882353
mediamarkt,16.333333333333332,2667.6666666666665,8.0
mediascope,21.70027247956403,6147.9455040871935,29.498637602179837
meduza,31.99099099099099,7636.396396396396,33.6996996996997
megafon,22.980099502487562,6675.075621890547,21.29850746268657
mellanox technologies,13.666666666666666,6192.0,23.333333333333332
merck,4.947368421052632,1792.1052631578948,20.460526315789473
merlion,38.725,4788.075,56.475
meta,9.977900552486188,4308.8011049723755,22.704419889502763
metro,20.52247191011236,6035.20786516854,33.67977528089887
mgp,8.666666666666666,1730.0,10.0
microsoft,15.51663961038961,5340.434456168831,29.833198051948052
mips,16.75,4321.0,22.25
miro,6.020905923344948,2319.095818815331,27.179442508710803
mobis,36.266666666666666,5456.966666666666,39.833333333333336
mod,9.084507042253522,5480.633802816901,11.873239436619718
moderna,5.3760683760683765,1884.059829059829,16.623931623931625
modernist,6.4,1709.4,49.8
mojo,10.237179487179487,2869.24358974359,40.19230769230769
molnia,64.64,5341.64,60.64
monese,5.333333333333333,3350.25,13.5
moni,1.6363636363636365,898.9090909090909,2.727272727272727
mortgage,7.16,4507.4,35.84
motorola,21.011049723756905,7775.237569060773,40.16574585635359
mover,11.7,4824.2,15.0
mozilla,17.77446808510638,9103.79574468085,20.093617021276597
msn,16.055555555555557,6920.583333333333,25.055555555555557
mti,3.652173913043478,1226.2608695652175,24.608695652173914
nasa,23.492776886035312,5388.725521669342,41.50561797752809
national geographic,14.418032786885245,7420.024590163935,28.311475409836067
nectarin,19.066666666666666,9351.666666666666,21.666666666666668
neon,11.11111111111111,3460.6111111111113,30.333333333333332
nester,17.625,2925.125,22.75
netflix,14.166759310728182,5061.157865480823,27.549193996664815
netgear,5.5,2643.5,11.0
new horizons,5.405405405405405,5136.675675675676,34.4054054054054
newtonew,14.0,2744.0,17.5
nexus,14.864197530864198,7041.123456790124,25.012345679012345
ngc,16.083333333333332,4738.416666666667,47.583333333333336
ngm,6.0,1742.4,4.0
nike,14.174193548387096,5537.70599078341,41.48018433179723
nokia,18.947589098532493,5499.914046121593,75.72327044025157
nokia networks,17.25,6612.0,27.0
nova,10.725663716814159,4500.008849557522,44.75221238938053
novartis,20.178571428571427,5783.767857142857,47.160714285714285
nvidia,14.589285714285714,5569.912202380952,28.33779761904762
obi,11.254901960784315,4332.4607843137255,21.11764705882353
okko,22.571428571428573,4833.426190476191,18.364285714285714
olive,0.2,410.6,3.8
ony,14.346153846153847,4842.782051282052,28.576923076923077
oracle,10.826429980276133,3555.731755424063,21.335305719921106
organic,13.860869565217392,5349.286956521739,25.51304347826087
oxygen,34.785714285714285,3425.285714285714,64.57142857142857
ozon,19.700170940170942,4616.0793162393165,67.9182905982906
panasonic,16.657754010695186,6216.9786096256685,42.75401069518717
panorama,10.176470588235293,3727.1176470588234,11.882352941176471
parallels,14.953846153846154,5259.876923076923,15.430769230769231
parimatch,5.03125,786.15625,18.875
patriot,15.28,4316.6,14.4
pax,7.823529411764706,10212.0,12.911764705882353
payoneer,17.5,11950.683333333332,44.96666666666667
paypal,15.370689655172415,7048.4051724137935,29.310344827586206
pepsico,7.684210526315789,4280.5,288.44736842105266
pfizer,7.41796875,2425.75,14.90625
philips,12.796791443850267,6236.417112299465,31.36898395721925
pixonic,16.5,16580.716666666667,21.533333333333335
platform,8.658671586715867,3444.2453874538746,11.53690036900369
platinum,11.443396226415095,2525.867924528302,21.952830188679247
playrix,19.120805369127517,6075.355704697987,27.798657718120804
playtech,40.0,6298.75,15.5
plf,54.25,5676.0,21.5
pony express,21.53846153846154,5261.807692307692,14.692307692307692
pops,18.833333333333332,5888.666666666667,16.916666666666668
porta,7.142857142857143,9108.07142857143,119.0
positive technologies,5.521739130434782,1576.2608695652175,5.586956521739131
pressfeed,14.561538461538461,3031.2,22.684615384615384
prisma labs,15.578947368421053,4663.368421052632,15.736842105263158
procter & gamble,12.24561403508772,5304.216374269005,22.257309941520468
producer,4.866666666666666,728.5666666666667,11.366666666666667
profi,19.0,4514.182352941177,33.07058823529412
profit,10.24757281553398,5995.563106796117,26.58252427184466
promo,5.553571428571429,3563.566964285714,16.397321428571427
promobot,12.169811320754716,2808.2830188679245,18.79245283018868
promotion,6.606060606060606,2209.348484848485,11.090909090909092
pruffi,27.238095238095237,14571.380952380952,22.38095238095238
publicis,7.219512195121951,3800.3658536585367,11.536585365853659
publicis groupe,6.543478260869565,3385.586956521739,9.521739130434783
pump,20.346666666666668,5934.693333333334,47.32
qiwi,29.8262599469496,7715.7917771883285,24.254641909814325
qq,21.607655502392344,6208.885167464115,34.22488038277512
qrator labs,22.63157894736842,5028.578947368421,19.05263157894737
qualcomm,30.6403785488959,6831.211356466877,29.974763406940063
qwerty,20.92,6801.84,26.84
rambler,28.24061433447099,7166.945392491468,20.63481228668942
rambler&co,14.308270676691729,4298.015037593985,13.691729323308271
rarible,7.523076923076923,4606.6461538461535,30.353846153846153
rasa,1.0,847.7272727272727,5.818181818181818
reboot,8.2,1324.6,2.0
red hat,12.069767441860465,5114.511627906977,19.627906976744185
red keds,17.574074074074073,7748.814814814815,74.25925925925925
reddit,16.450531479967292,4866.5486508585445,80.42518397383483
redis,5.871212121212121,2471.128787878788,10.363636363636363
redmond,17.78125,6764.9375,16.9375
refresh,11.618181818181819,5503.490909090909,64.16363636363636
reg.ru,22.871794871794872,3778.5641025641025,16.91025641025641
regency,22.2,5223.1,21.0
revolut,16.38369304556355,5227.985611510791,29.40767386091127
rgb,14.244897959183673,4203.071428571428,33.69387755102041
riders,6.111111111111111,1649.4444444444443,18.555555555555557
riot games,22.059701492537314,8773.283582089553,17.119402985074625
rita,2.8275862068965516,953.2758620689655,2.5517241379310347
robokassa,22.228915662650603,5534.493975903614,46.04819277108434
rpv,3.8421052631578947,886.4736842105264,121.73684210526316
rt,15.054744525547445,4153.56204379562,39.565693430656935
ru-center,25.523809523809526,5448.571428571428,24.238095238095237
rubetek,36.4,5063.9,16.9
rubius,18.0,11041.75,11.125
rusbase,14.16580310880829,3416.963730569948,18.082901554404145
rusnano,14.11111111111111,2667.1111111111113,12.333333333333334
russian ventures,22.285714285714285,14099.714285714286,32.42857142857143
rutube,37.03333333333333,14531.266666666666,23.05
safer,26.473684210526315,6221.368421052632,36.36842105263158
salesforce,8.48611111111111,3973.872685185185,18.868055555555557
samsung,20.76712962962963,5555.615277777778,30.762962962962963
savage,12.0,8849.363636363636,28.90909090909091
schenker,12.4375,6010.0,14.3125
schlumberger,27.071428571428573,5098.428571428572,91.46428571428571
sd,18.76,7872.111111111111,20.76888888888889
segmento,6.962025316455696,3476.518987341772,22.88607594936709
selectel,7.092872570194385,2681.684665226782,13.924406047516198
setka,8.419354838709678,3941.483870967742,25.774193548387096
setters,8.669421487603305,4346.925619834711,17.56198347107438
shell,13.708520179372197,6174.645739910314,23.278026905829595
showcase,6.642857142857143,1643.5714285714287,27.5
siemens,14.81081081081081,4318.421621621622,20.416216216216217
skillbox,10.34129213483146,3367.97893258427,39.92977528089887
skillfactory,8.048780487804878,3193.3414634146343,19.4390243902439
skyeng,19.653954802259886,6669.080508474576,29.566384180790962
sm,10.095744680851064,3992.3351063829787,16.56382978723404
sm2,46.785714285714285,5139.0,143.5
smart city,5.404761904761905,2236.095238095238,6.261904761904762
smartbox,33.75,6052.416666666667,19.75
smarter,7.023255813953488,5168.7441860465115,11.813953488372093
snapchat,11.210144927536232,6642.417874396136,26.18719806763285
soda,14.238095238095237,3213.190476190476,13.166666666666666
softline,11.260162601626016,4981.3983739837395,25.617886178861788
soho,12.75,8573.0,13.8
sollers,30.22222222222222,4433.333333333333,15.444444444444445
sony,15.562933597621408,5072.951437066403,41.596630327056495
sony pictures,11.871794871794872,10757.128205128205,44.53846153846154
spark,11.87833827893175,9690.07121661721,18.92581602373887
sphere,4.888888888888889,3680.0666666666666,13.488888888888889
spotify,16.1602523659306,4493.019558359621,40.042902208201895
starbucks,16.057098765432098,6661.0123456790125,38.123456790123456
stream,8.192592592592593,3618.5703703703703,27.47037037037037
sum&substance,13.3125,3651.0,29.0
sun microsystems,18.42,8818.42,45.22
sunlight,13.375,3269.825,13.9
superjob,30.883928571428573,13448.964285714286,21.223214285714285
surf,15.755244755244755,5028.832167832168,24.552447552447553
surfingbird,16.9,6344.9,22.9
sws,2.25,9305.75,17.25
symantec,9.35135135135135,2982.135135135135,11.621621621621621
synergy,9.75,3226.576923076923,8.01923076923077
tcc,8.157894736842104,2310.3684210526317,77.0
techno,9.166666666666666,2282.6666666666665,7.833333333333333
tele2,35.57627118644068,8467.745762711864,87.77966101694915
telegram,14.37737362931265,4951.772733351163,39.6261032361594
telenor,10.95,5573.25,38.95
teleport,4.621621621621622,1528.1081081081081,28.81081081081081
terra,10.590909090909092,3775.5636363636363,14.127272727272727
tesla,24.79124849458049,5868.072260136491,44.80248896025692
tevian,5.25,2090.0,13.25
the guardian,21.674074074074074,7783.988888888889,37.8962962962963
the village,27.76536312849162,9714.575418994413,27.99441340782123
tik tok,6.273885350318471,4247.168789808918,12.595541401273886
tiktok,4.619047619047619,1320.2666666666667,14.466666666666667
timeless,35.31578947368421,10294.578947368422,36.10526315789474
timeweb,17.272727272727273,4057.931818181818,17.15909090909091
tinkoff,35.38663484486874,8572.405727923628,35.023866348448685
topface,4.642857142857143,9597.857142857143,17.214285714285715
toyota,20.645066273932255,5072.5272459499265,49.37555228276878
translation,5.630434782608695,1667.4782608695652,77.47826086956522
trust wallet,5.6,4618.16,13.04
tumblr,13.271028037383177,6361.588785046729,18.39252336448598
turtle,4.666666666666667,1269.6,20.6
tvzavr,9.222222222222221,2173.0,13.166666666666666
twitter,19.25206937327552,5760.336618052818,52.42845880961766
u6,17.652173913043477,7217.673913043478,16.91304347826087
uap,6.625,2390.25,35.0
uber,20.264780558578163,6950.454842219804,25.253899165759883
ubisoft,10.522727272727273,4108.340909090909,18.772727272727273
unicorn,16.506849315068493,10227.643835616438,39.58904109589041
unilever,11.463492063492064,4357.219047619048,17.336507936507935
uniqlo,8.269736842105264,3059.7039473684213,63.01973684210526
unity,11.767485822306238,5539.0529300567105,55.28544423440454
ups,13.14569536423841,5408.324503311258,17.337748344370862
upwork,15.767441860465116,7652.446511627907,24.804651162790698
urent,59.986111111111114,5487.486111111111,39.59722222222222
ust,7.4,7682.05,20.95
utopia,6.25,1537.2083333333333,8.083333333333334
uts,18.09090909090909,2834.0,21.545454545454547
v7,11.135802469135802,7726.0123456790125,29.469135802469136
valve,19.473333333333333,6225.74,296.64666666666665
vc,16.03233532934132,3650.6494011976047,63.304491017964075
vc.ru,15.938016528925619,2602.123966942149,19.59090909090909
veeam software,21.0,3239.1176470588234,14.235294117647058
verizon,12.908695652173913,4337.491304347826,16.943478260869565
vesta,22.553571428571427,5415.660714285715,33.44642857142857
vi,12.587926509186351,4138.577427821522,28.35170603674541
visa,19.157201646090535,4946.767901234568,25.698765432098764
vk,15.38543582199338,5386.64702096359,33.25983817579993
volkswagen,22.27457627118644,5423.8050847457625,49.5864406779661
vs,13.690909090909091,3310.3109090909093,108.03272727272727
walmart,15.192520775623269,6808.775623268698,51.92382271468144
walt disney,11.737226277372264,6198.737226277372,18.00729927007299
warner bros,12.315068493150685,5614.835616438356,32.16438356164384
wasd,16.36842105263158,5363.315789473684,9.842105263157896
watchers,4.636363636363637,2427.181818181818,40.90909090909091
waves,9.785714285714286,5217.597402597403,22.649350649350648
waves enterprise,4.916666666666667,1217.5833333333333,3.8333333333333335
wd,12.436781609195402,5729.8218390804595,44.44827586206897
webinar,4.585714285714285,3943.2571428571428,7.257142857142857
webmoney,17.854545454545455,6517.763636363637,14.363636363636363
webzilla,8.333333333333334,6979.666666666667,21.666666666666668
wellness,12.1,7741.0,24.05
wells,10.659420289855072,3713.9565217391305,30.695652173913043
whoosh,68.5,7827.871428571429,38.92857142857143
wildberries,20.56006768189509,5103.464749012973,85.00338409475465
wings,56.7,47202.26666666667,25.266666666666666
winstrike,4.980769230769231,3024.6923076923076,12.634615384615385
wise,9.86923076923077,2508.076923076923,17.046153846153846
wonder,17.258064516129032,6394.564516129032,24.0
wp,12.597744360902256,5233.710526315789,18.00375939849624
wrigley,16.677419354838708,16353.741935483871,27.870967741935484
xander,0.3333333333333333,61.02777777777778,108.5
xerox,9.620253164556962,5406.715189873417,33.79746835443038
xiaomi,23.928571428571427,6484.2962529274,25.261124121779858
xsolla,31.10144927536232,5215.376811594203,51.30434782608695
yadro,35.81818181818182,1385.3636363636363,1.9090909090909092
yahoo,14.19308943089431,8395.764227642276,28.880081300813007
yard,5.6,2197.0666666666666,12.6
yota,22.768199233716476,6443.151340996169,29.61111111111111
z1,11.013157894736842,5737.881578947368,40.03947368421053
zalando,9.333333333333334,3237.4166666666665,26.22222222222222
zara,16.481308411214954,6963.6355140186915,26.35514018691589
zoom,9.323065075086639,2681.806314978822,35.421255294570656
zoon,18.252173913043478,3116.75652173913,28.26086956521739
а1,10.73611111111111,4231.861111111111,23.189814814814813
а3,18.521367521367523,4641.239316239316,55.69230769230769
ависма,9.6,664.6,0.4
авито,20.764478764478763,4787.8861003861,83.97747747747748
авк,40.666666666666664,3218.6666666666665,9.5
автоваз,25.069767441860463,6591.813953488372,17.27906976744186
авторадио,23.6,5397.25,11.6
айсберг,3.0,4003.3076923076924,8.461538461538462
алмаз,13.090909090909092,1994.4772727272727,10.409090909090908
альтернатива,12.384905660377358,4990.743396226415,68.54716981132076
альфа банк,22.098591549295776,9087.38028169014,24.154929577464788
альфа-банк,20.903954802259886,5033.689265536723,37.74293785310734
альфа-капитал,27.0,3401.116666666667,144.3
альфастрахование,10.241379310344827,2232.4655172413795,7.137931034482759
амедиа,33.23076923076923,33045.769230769234,32.23076923076923
амплифер,9.59375,4086.03125,22.71875
амплуа,0.3333333333333333,351.6666666666667,0.3333333333333333
антирабство,15.5,7701.857142857143,16.821428571428573
арта,29.0,11346.333333333334,35.666666666666664
аскона,14.89090909090909,2820.7454545454543,46.43636363636364
аст,21.8125,4748.260416666667,14.135416666666666
атлантик,26.76923076923077,5314.923076923077,75.07692307692308
атон,19.05,7554.05,37.575
атс,10.652996845425868,3385.1104100946372,22.07255520504732
ашан,14.713675213675213,4444.880341880342,17.94871794871795
аэрофлот,27.725988700564972,5085.112994350283,25.0
банк москвы,18.8,3921.1,32.5
банк россии,21.419642857142858,4151.372023809524,23.017857142857142
банки.ру,32.0,6536.0,26.0
башинформсвязь,5.666666666666667,3034.6666666666665,11.333333333333334
белаз,16.333333333333332,1587.388888888889,28.22222222222222
белмедпрепараты,2.0,192.5,1.0
белтелеком,155.14285714285714,9111.285714285714,42.857142857142854
бест,5.888888888888889,2534.074074074074,9.74074074074074
би-би,5.0,1863.6,6.6
бизнес молодость,21.783783783783782,3528.864864864865,27.135135135135137
бинбанк,17.419354838709676,4243.145161290323,19.322580645161292
бристоль,16.279411764705884,3546.279411764706,28.529411764705884
бтк,32.5,4218.0,17.0
