companies,neutral,negative,positive
telenor,0.6467835235411846,0.1610328421468412,0.02866669763576643
teleport,0.6366575533829023,0.15132834168292245,0.049759151382338315
terra,0.5890462167007493,0.14258487457351557,0.027072520536409118
tesla,0.618288109429984,0.15652470181367623,0.04566786627648165
tevian,0.6159337831429209,0.188174587154544,0.0318213852055101
the flow,0.5630264045622096,0.1561356867120143,0.07305806471150039
the guardian,0.6007189588264071,0.1791309144838657,0.04604553233072655
the village,0.5924282025433049,0.1737146685841827,0.05252366271957022
tik tok,0.6197145068955814,0.1556885816946876,0.054918914737703925
tiktok,0.5981361431955432,0.20851710610413687,0.03496346720332997
timeless,0.47888985109394916,0.1579247445128057,0.078757085331225
timeweb,0.5913233300583942,0.2246981023411102,0.0360108745658648
tinkoff,0.6411640599253082,0.15575482727301088,0.037153463905853924
topface,0.6218724362552166,0.1139557550971706,0.04861663219829395
toyota,0.6076058832340354,0.15899930440129045,0.048552391172217435
translation,0.6118356651626526,0.14859099791695674,0.0522171304328367
trust wallet,0.7227561342939038,0.1090703633798571,0.035438137999344
tumblr,0.6124519670126553,0.1639745679525122,0.05509809654580555
turtle,0.7303434686386027,0.07315784197126045,0.04863370992619213
tut.by,0.5804501863243365,0.19577016132661398,0.04581105042052193
tvp,0.6160315204560258,0.14487805790686265,0.0335076325626571
tvzavr,0.6611606376737486,0.1560432848593147,0.04083321650403657
twitter,0.6206307430582432,0.16781356665101543,0.04827898691268278
u6,0.5937782926045114,0.16832099327316202,0.04148725102785835
uap,0.6073624272243241,0.21078045972794665,0.03641548200856167
uber,0.6214523601422968,0.16547886325604658,0.04622454825163846
ubisoft,0.6269937661696268,0.15600349818336712,0.07288878408479592
unicorn,0.5849450917194987,0.20001879963328886,0.0757666438432368
unilever,0.5932735101651244,0.16482771894676687,0.03022673761415095
unio,0.5592407774504112,0.2198199010496825,0.0221982945450176
uniqlo,0.5737776250391847,0.18410815063600658,0.052809444593961107
unity,0.6149083583328728,0.1489888747081035,0.06751005259668258
ups,0.6610472672964228,0.15885194268989744,0.052176754112266716
upwork,0.615632094321481,0.17884810628827993,0.03327078211751587
urent,0.5760943568861728,0.20685695000410767,0.03019216807675437
ust,0.7243936447262631,0.19428200893212166,0.0117502606955617
utopia,0.6591304808753234,0.17003542328730625,0.05385201819013472
uts,0.5721375755719328,0.19270334505194012,0.0505900650915603
v7,0.5870974511635226,0.19642094947977443,0.05093954673435539
valve,0.6146283725609901,0.15358977637609966,0.06207835473521409
vc,0.622234002721253,0.15429999278915363,0.05889996208657827
vc.ru,0.5860119210383593,0.11872514555357773,0.051197622784745996
veeam software,0.6611971378326416,0.1676349878311157,0.0
veriff,0.7450892806053162,0.1976488502157735,0.0
verizon,0.6425521363239317,0.15844775218824733,0.036681806869401826
vesta,0.5512679169721201,0.18388918680993685,0.0516252091042681
vi,0.6090665797648278,0.1711061415625391,0.051161123128686606
visa,0.6237804638891461,0.16400043472035672,0.03758761498759141
visionlabs,0.6159337831429209,0.188174587154544,0.0318213852055101
vk,0.612791901487587,0.1712252451891892,0.04748095448289914
volkswagen,0.603159289812373,0.16311613408236883,0.053227644259508905
vs,0.5819170115299175,0.17022748581816607,0.05885054197742572
vsrap,0.5896827708412905,0.14915948128119105,0.05960491218562943
walmart,0.6172611933466325,0.1591058523443922,0.04998704050786503
walt disney,0.5849035796585279,0.16880562029506282,0.05319430866572514
warner bros,0.6066870396660243,0.15861678155623207,0.058559294617368925
wasd,0.5978571405567805,0.1565584934814183,0.06882043884065192
watchers,0.0,0.0,0.0
waves,0.6610212562362517,0.13822159848221252,0.04100831602597533
waves enterprise,0.5027279953864452,0.23177509533339424,0.05039821382072795
wd,0.6105421624017711,0.162754790362097,0.04917901885672371
webinar,0.6088642444632022,0.19740014887923996,0.0230268438200594
webmoney,0.6772696311227859,0.18031512526214571,0.016555433780664458
webzilla,0.5142943340855148,0.2519944795242806,0.03148480834296115
wellness,0.6147864363691922,0.14591733563207832,0.022013482658247263
wells,0.6340869432151333,0.20184884395064798,0.024416661274024285
westland,0.2665512196719646,0.3941642940044403,0.0
whoosh,0.5710901742021367,0.19918749963260615,0.037406126158393095
wildberries,0.6374786873445368,0.1675763399787556,0.049417048197791864
wings,0.6160810321376298,0.1601331562351302,0.040022018537375664
winstrike,0.6834230818115641,0.1456704004022326,0.0373186859440196
wise,0.6369942758968806,0.12813732114449217,0.04816821179436025
woke,0.6227685792992512,0.1746821487943331,0.05258513871037088
wonder,0.6417952610255612,0.13816143396542307,0.06111121525100619
wp,0.6004266703260074,0.16265994381274188,0.04967349493740005
wrigley,0.4875899219173492,0.1159902334594865,0.10406305045801889
xander,0.5690362348673694,0.18566284755817447,0.03097250524729836
xerox,0.7079507292986803,0.10203615329916635,0.05608317760608517
xiaomi,0.6263337707505654,0.15600192778129407,0.040692428252510605
xsolla,0.449412343440612,0.15455391578692146,0.13681882408030596
yadro,0.6791887283325195,0.1403462588787078,0.0
yahoo,0.6284292361162536,0.15319538020577483,0.04682724116775222
yard,0.44474755205158,0.28329471953885443,0.03680179052447015
yota,0.6282697552314023,0.15292786517628335,0.04214749172296266
z1,0.5857322937939747,0.1845186105234608,0.045496218592769
zalando,0.5688664318508461,0.13581243520837372,0.0450023049113004
zara,0.6076968320224702,0.13279243385912742,0.060186861314103536
zoom,0.6061918589430202,0.16618765848580422,0.05379099063961246
zoon,0.6939921220954584,0.1682731516250104,0.01507694460605705
а1,0.59536540536553,0.17510261561854365,0.041734810423046984
а3,0.5918616147253957,0.1838540403683799,0.06627705422762227
авента,0.5590012525949816,0.18357851872855332,0.03728237185741833
ависма,0.5367484241861956,0.16503169829799433,0.06580609977537209
авито,0.6046866465438544,0.16053915020371554,0.04267317916406122
авк,0.6295828270265292,0.14424558086101058,0.07420135879324957
автоваз,0.6536745768381799,0.13971512178247808,0.03531730924547119
автодом,0.5551557276183023,0.1091351725101748,0.082705551944673
авторадио,0.5979627300827809,0.16598230872339295,0.04300322472849027
агидель,0.6142040914082229,0.15995295407676766,0.06254270328004435
айсберг,0.5220463240169995,0.14942440362927834,0.06815149949585007
алмаз,0.5842295542192266,0.19758594473780625,0.04070412263389375
алми,0.4619179836163918,0.22468009872864633,0.16408420719404052
алые паруса,0.5172351340990143,0.18274806834470228,0.08397674301116521
альтернатива,0.623968672216795,0.18660674544318456,0.0321864214239865
альфа банк,0.6031179610522892,0.17557727832597117,0.07045509655157592
альфа-банк,0.6175444240854716,0.16611637496186532,0.042047202883161196
альфа-капитал,0.6846321704674599,0.15702341274518514,0.0264573393249571
альфастрахование,0.4765335815171517,0.1833948445496579,0.05865456908247973
амедиа,0.5898907695195846,0.18844792707580812,0.03884818225903043
амплифер,0.6181180094248718,0.2373933578314932,0.025530741601768443
амплуа,0.6026695963346733,0.1625654705603802,0.07548134823874475
антарес,0.6700179666822028,0.08657003622591639,0.068281294293423
антика,0.6197431603895133,0.1455534891640772,0.06936960275385005
антирабство,0.7525315080370222,0.132506950980141,0.022778304276012237
ариан,0.6364133972283926,0.15101671761884441,0.03426437787891835
арта,0.453977750994984,0.1804030719758533,0.09713361673874027
аскона,0.6793201768563853,0.189127407176986,0.0856353189485768
аспект,0.7727128565311432,0.13112542658006224,0.032837048421303354
аст,0.6308899022226672,0.16450321879875024,0.035954739202805744
атлантик,0.5525905901135416,0.25351192165861886,0.038248469839897825
атон,0.566472170603583,0.16313089830015523,0.06802641313183826
атс,0.6402149472809361,0.12802486936993196,0.04698940137030702
атф,0.4997143373915127,0.11372277006794074,0.012908333584533175
ашан,0.5907035471929364,0.16743981114594275,0.04276871404269418
аэрофлот,0.6049899696700742,0.19040792472344803,0.03835400130982067
аякс,0.5815565986134872,0.1643310849733171,0.04960050664545572
балчуг,0.5263514855470406,0.15847408429403942,0.0497896296280496
банк москвы,0.628368027280862,0.1724941235089182,0.07144104378289275
банк россии,0.6522174100389038,0.17837228687950085,0.033125291049135565
банки.ру,0.6278907174799916,0.21013075037827264,0.01198197273975785
баркли,0.5755222431872963,0.1597269152228774,0.06423395751780332
башинформсвязь,0.6200384658116561,0.1918594157211303,0.0892048043270523
белаз,0.6343121194874168,0.23893243044025778,0.0119239002977981
беларуськалий,0.614426063546887,0.1719345427405912,0.03372554389164377
белгазпромбанк,0.605528685255165,0.16740667178260427,0.0484351383203436
белмедпрепараты,0.5886146325085845,0.2056531934540544,0.0337839637483869
белтелеком,0.657352997455233,0.19673020778811842,0.0314112279057817
белтелерадиокомпания,0.6432508137192133,0.17847774747700326,0.021610334360804465
бест,0.6257381588565576,0.1539092837029383,0.02939245421013083
би-би,0.5496057810132007,0.18715548442056432,0.07051141083027643
бизнес молодость,0.5805875073586192,0.2082066353942666,0.0310153175677572
бинбанк,0.6478051702247218,0.13219759578723664,0.032588972591697546
боско,0.5209338982822856,0.1381811760068115,0.08996206706574893
брайс,0.6101778758251835,0.14810410105649335,0.07624856802456086
бристоль,0.6081884900370438,0.18219759054026002,0.037684985752127496
бтк,0.5663368128757554,0.2198441543495918,0.02726260990317475
бугурт,0.5933058744930959,0.1250613792928941,0.0791021945302958
бука,0.6000300861369556,0.16949419921515316,0.02629438122684983
буквоед,0.6145202317966947,0.11668491488970748,0.05299872392739252
буревестник,0.6404619484218766,0.166591690344184,0.03966556607471961
бюрократ,0.4718538737959332,0.3215849068429735,0.0399904491172896
ввс,0.6131675900945994,0.17633804115092974,0.037668169898838574
ведомости,0.6294413433097494,0.17600026535930607,0.037559812693659475
вектор,0.6196920078630861,0.17043133205056885,0.04079197614567167
винк,0.6485921260651295,0.10957260259989353,0.02230155346901875
винс,0.5573336018075382,0.19253098601619015,0.06785499023816034
вит,0.6105160587946432,0.17689116742911679,0.04338079889915304
вита,0.5628611103375367,0.22137241859580842,0.027078525169713756
вкусвилл,0.6188935435329549,0.17950110301755265,0.040450392678593246
вог,0.6244251621993282,0.14578664313101589,0.05041065418017445
вокруг света,0.6198318275733895,0.17656274370812056,0.03342639568195274
вольт,0.5772133618034004,0.20350458211545064,0.040190098573456186
вольтаж,0.6225711372514815,0.18695836986288425,0.030922096862268447
ворлдскиллс россия,0.5566811876518554,0.15633583501422482,0.1106594515180117
втб,0.6157570265665391,0.18280684081287407,0.03527088285649094
втк,0.5547307633584545,0.2088442932093335,0.061670180289976
вциом,0.6084938362759603,0.19667405969969606,0.03875175205396842
вымпел,0.575937939422699,0.22298596747892194,0.031033813772573148
вэб.рф,0.487264943017229,0.24668610707650432,0.08808166990774245
газ,0.5921605136974559,0.18206093884727326,0.04785309588620589
газета,0.6049682954594235,0.18078521965464497,0.039585394083708605
газпромбанк,0.5905679308420175,0.2054927932821876,0.04134431272753261
гамма,0.534661009003198,0.14780153319973238,0.06305086157413575
генерация,0.6142970373228427,0.16503559961116532,0.05559055855420979
геркулес,0.5774591845777887,0.2305446725931041,0.043318292569356716
гермес,0.6703621231824214,0.19939009647263603,0.034016483086251034
гисметео,0.568160550385139,0.0776125090985561,0.20638852267251828
главгосэкспертиза россии,0.5002189998504245,0.2199394182655318,0.066068983968647
глонасс,0.6235994624719347,0.19119720100676957,0.042212523970448584
глория,0.5869355637271562,0.1481729585490765,0.09392910099556104
гольфстрим,0.5466375621266036,0.15893005273227676,0.051219223543365
горэлектротранс,0.5949467260366481,0.14458219577401266,0.07903395813509868
гранит,0.6680495260307627,0.17117051888380216,0.06121418231046534
гринпис,0.5750395674338303,0.19120409061952523,0.035629916987693064
гриф,0.594419774684039,0.16846334101534338,0.039239092204986004
гродно азот,0.6283636252015774,0.18687372925556728,0.02183067770526044
гудвилл,0.4480554066090421,0.0941175012425942,0.1005513532595201
двк,0.6713252749053821,0.13891856472553094,0.01459009852915778
делимобиль,0.6614767946139543,0.17260248309302537,0.031001138452887378
деловой петербург,0.6224495785291403,0.15909823436045195,0.031592171373533866
дикси,0.6119047920522692,0.18179580660844247,0.03883313386483274
дом.рф,0.6445441911990967,0.16694943219535294,0.01708843703122228
дымов,0.6750551915562735,0.13847369456134806,0.032938578743640326
евросеть,0.640549277044328,0.1675877749973577,0.039604078069826236
жизньмарт,0.5945326209671233,0.2548912158870037,0.0194872000431478
ивц,0.6515301752815802,0.1703117499035344,0.023033253467153902
игромания,0.623617386530754,0.1647872060050658,0.04555101966476396
известия,0.6148292666343899,0.18071181272321202,0.043134101486627774
икар,0.5783610256001767,0.16454090234413363,0.055818413868476975
имхонет,0.4987819823572568,0.2348158831717004,0.0781587687804099
инвест,0.585822602106344,0.20161012881812304,0.029097085344180023
инвитро,0.5381992951300681,0.2197253294837365,0.03964128158931683
ингосстрах,0.6347049825796575,0.18352514468802408,0.008078994290060716
инок,0.6132409141584745,0.16598624383358004,0.0427717077119623
интеграл,0.5559634686126605,0.22232835516235214,0.036188698912878306
интерфакс,0.6095042750691039,0.1885229663435569,0.040431987656441286
инфосистемы джет,0.46657928142984123,0.1899271972880546,0.0742087016396817
инфотекс,0.6761195800282572,0.15978071462834398,0.07560713702501697
итс,0.6297486866425157,0.18553778502850088,0.0555435618034358
камаз,0.6013131489470789,0.18253148873132277,0.03967712905019261
камов,0.5350661624442128,0.20713205709420004,0.0333082414067843
канобу,0.633734335204588,0.17183586302040824,0.03663248700456479
кант,0.5193860962112903,0.22973876592227518,0.033239679556179735
карусель,0.6047375997753812,0.17232676919493514,0.03628012147860518
каустик,0.5480937524275347,0.2230217720974575,0.0488052686507051
каучук,0.58120200745937,0.2532393175249252,0.033333107728247637
квант,0.6074416941846721,0.19205620023994968,0.04022984179038783
киевстар,0.5843678872739765,0.15825870626980418,0.04440795718108227
киномакс,0.625910712228456,0.18576201933232336,0.03373008239575224
клевер,0.6300670921726143,0.15357275673954923,0.03993355718601338
комитет,0.6044593545084205,0.17656835664069565,0.04713787838839942
коммерсантъ,0.6089414229260661,0.18853554040498086,0.035698220153861156
комсомольская правда,0.6287438136772313,0.1872353538422802,0.031268364712349506
комфортел,0.6548683376775848,0.20207920666370124,0.0033363749583562
конти,0.5589854592291136,0.18474206608563712,0.052227804720239766
копейка,0.6505218218667457,0.14295342411308595,0.045066539750828284
космо,0.6191252567345878,0.17234649618105435,0.023436350890052297
кофемания,0.5535200615514279,0.19953821637417393,0.044634667001499886
красная поляна,0.5513671506049775,0.1536771965319326,0.07079492412166682
крок,0.7066291377652463,0.13470151116345716,0.03399319472654184
ктс,0.5458086247938521,0.1810184464667517,0.0550761666239761
лабиринт,0.6203558373248494,0.16398983592690192,0.046763621342193855
лаборатория касперского,0.6146166958531408,0.17524588338490654,0.03161428129066387
ладога,0.5207759223129932,0.1581625459135343,0.09275185944454165
ладья,0.6154142241904532,0.09726236915181556,0.06836636390892234
лазурит,0.5613518282070116,0.18061173154263044,0.0663575744603119
лайфхакер,0.635655261857218,0.17975532739612318,0.0288559046938258
ланит,0.49454930863856034,0.12336585826841354,0.01802556740904112
левенгук,0.5750043116882816,0.14728238604111318,0.07435153778215907
лекси,0.5897133580538504,0.17555851028116187,0.04262225220140014
лента,0.5901285326413978,0.17179099494929653,0.05611647219036601
лентач,0.6089927187121701,0.1539951483074287,0.05445913019467782
ленфильм,0.6565770113914836,0.11813186050268651,0.06158227678718997
ленэнерго,0.6128280248470512,0.22818614891348693,0.027698748340703398
леруа мерлен,0.6087043680836095,0.18197091441181945,0.022003517280612662
ликей,0.6474161602207613,0.18785040537407005,0.02295185801425195
линус,0.6143583368197107,0.14829914248069137,0.054084742623865485
литрес,0.5971247824816812,0.1262652917180339,0.0797680764014157
логомашина,0.7092279602844819,0.2051906280989035,0.032495088950114964
лофт проект,0.5421039682220329,0.19729830967210996,0.0591038378619855
лукойл,0.6076557391940932,0.17522351966501473,0.03043687115594861
люксор,0.6421426241518721,0.1551596481101011,0.03916419213782465
м.видео,0.6419771651188552,0.15243788307507947,0.044184166059917804
м3,0.6088834762565362,0.16798157731503485,0.04107251377340617
магнит,0.5771960085172394,0.17833574517563938,0.05078673202464186
магнолия,0.5829027419817617,0.1758356031499044,0.04091060471941677
мади,0.5077906780253677,0.189800902996043,0.06735205486113427
максимателеком,0.6725674329931337,0.15829033147955573,0.038528870881740444
малика,0.6178700838836843,0.12026286606246657,0.0430445989894292
марвел-дистрибуция,0.5839638815898645,0.2090367069612327,0.0621064496571259
мегастрой,0.5268236270005052,0.2002088131500358,0.0348359893162551
медиаликс,0.6170754131152946,0.22046555662922057,0.028802853402862927
медиалогия,0.6021124547819577,0.18142277159415826,0.03703005925984125
межрегионгаз,0.5942470950761227,0.22580239908261732,0.03247270693231103
металлоинвест,0.5977369381029671,0.139874211220033,0.03153027515347393
метровагонмаш,0.6115164632398133,0.16420419279189497,0.0626676371706682
метрополис,0.5809500629517548,0.17777353135946355,0.0606213771555336
метрострой,0.6698358183916238,0.1707419292811207,0.013240484636099527
микоян,0.5697181673294133,0.12492791620578671,0.04224587416903111
минобороны,0.6086538909528544,0.18652731653729432,0.03725326667750471
мираторг,0.6211027606682933,0.14249486417623852,0.02181389181443382
миэль,0.6837442115777068,0.0946639525807566,0.032587362660302
мкб,0.6016749825253616,0.20361689025316118,0.039137510486565545
мкс,0.6113638383094466,0.14868342270282955,0.06626694828322097
могучие утки,0.5704188194125891,0.14338917162385764,0.19662523943698032
модульбанк,0.8098161613473704,0.08849132984827554,0.02337804347276684
монетка,0.5988269527672697,0.19721197356392223,0.04824298022935044
московский комсомолец,0.606715621219248,0.1990448425191726,0.03427036968450445
мособлгаз,0.6535502766860767,0.15657519262496236,0.0303092064235376
мосфильм,0.5925597748450548,0.13529907463553048,0.0624704860054646
мосэнергосбыт,0.6789831667676453,0.16586856422574842,0.021656913970569226
мтс,0.6252954121436601,0.17389268268189656,0.035886973460996376
муз-тв,0.5779355199586961,0.1316042525300403,0.0503844522660778
мульти,0.726841823231111,0.11324353973215649,0.027303375119079848
наки,0.5860067049145753,0.19002413407773605,0.04561037735746433
нафтан,0.5515014888493462,0.1678904825435016,0.01726816969956136
нева,0.562881449600346,0.1753210060179073,0.08286696227450956
невафильм,0.5828309448359633,0.14608763801134703,0.08065290303873572
нейрон,0.2641651779413223,0.1285873974363009,0.532993561691708
необит,0.6295394042350891,0.17388264507202916,0.0351161897368764
нлмк,0.6649312867921969,0.13570029772695205,0.03151498017566537
новатэк,0.5921963575841934,0.1704833423972698,0.05320677190691887
новая газета,0.5843971896476469,0.19788382577499913,0.031791825168335154
норникель,0.6106504491760236,0.1850888929784828,0.03175257073731293
нпс,0.7017468136079111,0.11360186109322942,0.03713557235156872
нспк,0.5498891737673057,0.23350290295205817,0.05514866781964361
нтв,0.5938510904653911,0.19490347461219393,0.04297763925575492
нутритек,0.57537100404317,0.1835162271141868,0.038500243452964
одноклассники,0.6204073241350987,0.15905424232683774,0.0492707845007363
октавиан,0.4953731769531799,0.19154762486946653,0.056890796590333324
омнибус,0.6961105772449324,0.19723322735926554,0.03738654276045653
оптима,0.6638898199806872,0.16095447701245555,0.0394729180177752
орбита,0.582038896727129,0.2034236392889189,0.03671556115140115
ордер,0.6017968650431181,0.1623113752588135,0.029132359555079073
орион,0.5687025727675078,0.17252989505858327,0.0351644637551839
орлан,0.6855452605306346,0.15298262501866766,0.028670501149291264
остров мечты,0.5405460561899738,0.1932616888242203,0.05758439598586815
осьминожка,0.6219872653738341,0.12453352294733945,0.0742490641434084
очаково,0.7011084804932277,0.07292555024226499,0.08823134998480475
ощадбанк,0.6875796327515253,0.0497342820301474,0.061595299946410276
павлик,0.623517822947839,0.2021690874220836,0.0172838531532251
панавто,0.5528249614768559,0.2783079822791074,0.0376927866910894
парацельс,0.5778706636835436,0.16190429110970658,0.020925409755059566
партнер,0.6295568323087436,0.1421525764713701,0.05222539368169081
первый канал,0.6370597992882584,0.15040077727713977,0.02004394787504817
перекрёсток,0.5636656010048668,0.19231285388332298,0.041497243445580846
перспектива,0.5820173554792794,0.1300233987849229,0.05094018960924632
петрович,0.605604015141279,0.17115362495334993,0.06103458448141427
пик,0.5688437054724284,0.17474846338096417,0.06565778450643435
пикабу,0.6018265146010698,0.1649154669053132,0.0582737670638621
пиком,0.6139329801859285,0.1645412417375397,0.042544255316837344
пилигрим,0.543328730917366,0.1439473526262493,0.09337894200791765
пкб,0.626371220729252,0.20548159878540356,0.013431494564077412
позитроника,0.6498771733500891,0.20424917718523322,0.009133523500834875
полдень,0.5588148829059513,0.20859821024372188,0.13928833436228752
полиметалл,0.6934574730694294,0.1940340138971805,0.0106386318802833
полюс,0.5783856800281658,0.1484105725908744,0.028519179652789727
почта банк,0.6739344499390083,0.14340148670278563,0.03578902333844108
почта россии,0.6188262053604029,0.16626452632216004,0.054169697079243066
профит,0.5281747695847311,0.22787175747223212,0.05614648336386831
псб,0.6701689533935976,0.16631576343184054,0.019968556001154502
пульс,0.5770971894270108,0.16149560365528356,0.07902035699770887
пятёрочка,0.5446828297994578,0.19831921431879085,0.06105520804743352
радио россии,0.6130968936867037,0.16369556733211676,0.04504077141524624
райффайзенбанк,0.6289446720906405,0.15974714709505541,0.028838415228512822
раэк,0.634451228782808,0.19194472372279564,0.03881161304695091
рбк,0.6174045953089423,0.18330301725660236,0.03678345046127104
ргсу,0.5313238033329076,0.2028828422139627,0.07859083547040994
респект,0.5609630141162532,0.1891271253913535,0.06917914201212415
ресторатор,0.6370968839605737,0.16085970076493447,0.04665402697563669
риза,0.5377537528319019,0.16311206252309296,0.11350737789290997
ркц,0.6392357200890242,0.16477726692876563,0.017203713009636485
роза хутор,0.5542216455699365,0.16261417723535995,0.07737528877567892
рокетбанк,0.5984885611025509,0.16119585256847957,0.049955720782817035
роллтон,0.5466573166690546,0.13957361156847994,0.06569818744601214
рольф,0.5964881444901652,0.1853230174461679,0.02958075354991956
росагролизинг,0.9763205647468568,0.0953594595193862,0.0
росатом,0.6222389407761081,0.15834113435603508,0.036754551473030174
росбанк,0.6625299046729606,0.14065838182061519,0.0275587612909565
росгосстрах,0.5884377085520072,0.17134282145050794,0.019511976085431374
роскосмос,0.5981931384319474,0.16491603038283656,0.0460445321236497
росмэн,0.5985440104389018,0.17247770818146568,0.04855811329593838
роснано,0.5940803963153675,0.1671362461240135,0.04308825159283549
роснефть,0.6238616215849014,0.173669038482382,0.036119971234829344
роспотребнадзор,0.6082434814748827,0.18596012668204706,0.037749392412626974
россельхозбанк,0.6215930407789344,0.15009223279202683,0.03914076630808826
россельхознадзор,0.5965597147696597,0.1934336662177679,0.0407069295453089
россети,0.6380532888177185,0.2080945369717345,0.019146425211405
российская газета,0.515625063659067,0.15254697418076682,0.11032720080863447
ростагроэкспорт,0.5510378577015537,0.20578569906515765,0.05174753687249497
ростелеком,0.6280299891479283,0.1860448415909839,0.036002334416663166
ростелеком-солар,0.29056988387031757,0.1126789948803947,0.0818821679245918
ростех,0.6136409814900813,0.17857564870328727,0.03803534997519055
ростехнадзор,0.5712093588447876,0.20087622508406633,0.049727311105890196
роцит,0.6748353239806514,0.14716631534477775,0.04722702784598249
ртрс,0.6949567631707252,0.16932202301955568,0.02695839396984155
руан,0.5140218970812507,0.09248799723419752,0.09146137264532365
русал,0.6086596722297922,0.19407874959711938,0.032806032588933186
русгидро,0.6233477353042451,0.17970512981385284,0.03704599401958068
самокат,0.5631956731452834,0.17628799235715523,0.04101386121082117
сапсан,0.5459076021682809,0.15099308052979152,0.06285002971018176
сбер,0.6151865838470741,0.16750756137569064,0.043031690632463246
сбер еаптека,0.5177476475015282,0.2042120669793803,0.0330338727915659
сбербанк лизинг,0.5933903356393178,0.2711291039983431,0.0
сберзвук,0.5996387113933752,0.15949060548050234,0.04391002397198647
сберздоровье,0.5653377271987297,0.1265720501396572,0.0609024400646622
сбермаркет,0.6086610566438438,0.16772686030646883,0.05694496020574199
связной,0.6596107487285888,0.14775079718329664,0.03418450258949888
связьинвест,0.6772468350878921,0.16111988840572086,0.022080197196001666
северсталь,0.6477129723328678,0.13847786627582556,0.0308222135184442
сенди,0.6858104556474997,0.1879420434210181,0.0118739968773139
сибур,0.5850253054915596,0.18372243450008613,0.041627817837969
синема парк,0.6555812702536967,0.15749159061568666,0.04120391637478727
сириус,0.6129374245824153,0.1786085176408466,0.03277963937101074
ситилаб,0.5705304624346484,0.20336645767092698,0.0715280744247138
ситилинк,0.5824715904033811,0.21903875549682925,0.07858463841732723
ситимобил,0.604268563352027,0.17286347311179034,0.045123781911193116
скаут,0.6538808793979933,0.138086771035759,0.039081160296785135
скид,0.5949978250320311,0.1929246322324616,0.0355194664594751
складчик,0.6164094484769381,0.1737566940078417,0.0610164969872969
смешарики,0.6368957165301501,0.11486152373393786,0.07105422515627129
сми2,0.5794895204676311,0.18843493762355315,0.04349801094657553
совкомбанк,0.5997225807481175,0.19948485504894065,0.030440770978493653
согаз,0.617603707947348,0.16670758840563016,0.00844061049114823
спектрум,0.5723429913940419,0.23444617746428453,0.014067820663763832
спорт-экспресс,0.5832050501296921,0.17337726054950575,0.04150028458104834
спортмастер,0.6029936129174409,0.18362708989981014,0.052376427551178995
стафф,0.5844755269319994,0.14282463401177142,0.04998862950918245
столото,0.5652944659156296,0.17615049709100694,0.0670854793454765
сёрчинформ,0.6458328308212212,0.20629760156310273,0.03044481341037245
тануки,0.5921548771072106,0.19103316157337263,0.03454215878440049
тасс,0.6051603462796337,0.18851133153167568,0.038608620935515287
татнефть,0.6668176688103193,0.12655121745639755,0.04417505819505513
таттелеком,0.608170837610257,0.21581799624254006,0.01594769532628255
твое,0.5578619012039014,0.19218295260263243,0.03616224830381669
тгу,0.5682715224142373,0.19016722166506586,0.03752230927981338
телеканал дождь,0.593962425762586,0.14044325420942702,0.08820889394383874
технопромэкспорт,0.5547348206927036,0.15749030487584678,0.07878324312382727
техносила,0.6467754347397695,0.16119290967524344,0.025007117277030366
тизер,0.4994911447385827,0.1403774455347218,0.14121130526009715
тинькофф,0.6044376092337703,0.1696427263776499,0.03977829209783924
тнт,0.5710893773296398,0.18666476587091194,0.059135277201467454
тото,0.5951940975049689,0.15690776613338356,0.07530033034677756
трансаэро,0.6470508224255886,0.17814532163026603,0.03249390119031271
трансмашхолдинг,0.5802784219606292,0.16244606261234398,0.05775922708000807
транснефть,0.6467513270515882,0.1802737211453416,0.02621585224132471
транстелеком,0.5911696096232483,0.20317330206522607,0.05686718266849143
третий рим,0.5757776881917651,0.14791508545114937,0.020659962381187735
тритон,0.5450700156716048,0.1119255536952508,0.04409285001224317
тройка диалог,0.5146204975247384,0.12523977827804628,0.04651847640673318
туполев,0.5588045084738619,0.20435077756896716,0.03154334123565712
тусур,0.5986914896703028,0.1897759143836223,0.03032204439188095
уаз,0.6092916539054475,0.15760028937479936,0.05548093929050812
укргазбанк,0.6351867332344963,0.0746014230452211,0.0657178019838673
укртелеком,0.5859081651286691,0.19310116933305388,0.0576141678246986
уралсиб,0.5607736250839747,0.1875607784591534,0.09938464855467666
утконос,0.6461415655263401,0.12138517448507818,0.021627406603241868
фарго,0.568856959716752,0.13809356764926917,0.08123236928694869
фармасинтез,0.5317008310572477,0.25437019060661326,0.02299548431759005
фармация,0.6978643525943712,0.131053667304244,0.0349748910720572
фармстандарт,0.5447106870719052,0.24293326493779696,0.049326799329264696
фбк,0.6061387869607768,0.19072274529628114,0.038435381737443555
федералпресс,0.6122215658802841,0.17229488038217272,0.045638592535929785
фидес,0.6223956083863191,0.19728509237937925,0.027336341124914676
финам,0.5698370136679284,0.17575100004805103,0.040039374607499775
фламинго,0.40206077024340625,0.14428552413980164,0.0529485185630619
фрии,0.6603639861613887,0.14973194456739997,0.044712189230508126
хабр,0.5749342195178707,0.1872347480389671,0.02778996922738066
хеликс,0.6197129232890477,0.16585751617995295,0.02312406941696445
химволокно,0.5094571308181196,0.261774115880872,0.0175324222587352
цб,0.6277428594923877,0.18595954374597343,0.03580111147184249
централ партнершип,0.6231934959440759,0.1598173320691701,0.057981451832450084
