companies,neutral,negative,positive
cbs,0.2881858715070618,0.05366449079677995,0.037291017614160045
ccs,0.1429496650138243,0.053571283384371775,0.0102425021782114
cdc,0.2962610077028247,0.09011251162137883,0.049884058071227526
centra,0.06659513620331006,0.06353725312600242,0.05640240106585561
cerebro,0.5467956752488107,0.10694868312735577,0.061991339304832464
cfm,0.084537947912597,0.0074572230075520655,0.11415663581444985
cgf,0.11885565673752145,0.040139111573266155,0.011899574297892379
challenger,0.14102524730082264,0.03600090740529642,0.013313829134207892
change,0.301756088300354,0.07836850643638806,0.03737797581068878
charmer,0.1492418348789215,0.2505906621615092,0.015449629475673
chaser,0.21667691272922668,0.04608934336040715,0.03071967586557457
chatfuel,0.6194263744721378,0.1656475345185701,0.027326264573882
checkaso,0.20625653862953186,0.0100077314036233,0.006313303325857419
cheeze,0.4801513398878085,0.09584251363785601,0.022758408362029966
chosen,0.2309893989738943,0.06056149519546987,0.023121603111682307
cider,0.23321148292386154,0.061391750864135376,0.04049097684143252
ciliz,0.21735779274668957,0.0681949405078116,0.018318566131865832
cisco,0.27093419363195487,0.06553989480600807,0.02705108681897752
citadel,0.2566062586358571,0.05295379292898631,0.035956367544027555
citibank,0.6598126571381364,0.15109947369143895,0.0507489797747441
cks,0.5399418233851202,0.1790897955837982,0.06770899406469917
clarus,0.5017564146558707,0.09960995065442955,0.03433982007557193
clc,0.16412731387676335,0.0512536638860519,0.03417948883955988
clever,0.25154971463463016,0.042719082161066624,0.030128619068714432
click,0.26721025001063536,0.0688507559252729,0.040348431552329166
clipper,0.24470330365002155,0.05410621304929787,0.028836428154526
clos,0.5012880135857742,0.1509270500030862,0.10480432872504516
cloudera,0.0,0.0,0.0
cloudy,0.45827025175094604,0.04494187073173186,0.10663398616015911
clout,0.06292378576159902,0.010447979250080822,0.011894384145583681
clubs,0.32367050491822213,0.05237199673761746,0.0539834118847336
comfy,0.48770147594952523,0.15834196369996786,0.03619657958048683
comon,0.18201273004132096,0.0497638288767074,0.013858020322861294
companion,0.1905970444957275,0.05598371294165145,0.01886318062285927
compo,0.28391556187129036,0.08881007806213574,0.07014895833673929
concord,0.13114162069411042,0.03491255548940384,0.02042721618453445
conundrum,0.2009854696950235,0.061271066450536114,0.10546476217736762
conversation,0.1901452346323238,0.050779501099975775,0.03221003687398217
convert,0.4385753418156315,0.11490555638595229,0.05463970284022035
convexity,0.44946929957595233,0.07645808906497174,0.03529587726462894
cord,0.16983877979432652,0.04643664272188907,0.019309498364640715
core,0.29728860471031127,0.07161582816630967,0.02556208903479814
cornerstone,0.1277465235244606,0.020742672598536613,0.01821475587695698
cortex,0.277841223055633,0.06726231683352524,0.021933972558040818
cosmos,0.2905055486173798,0.0685148068557115,0.027185782237212637
coub,0.21287111599395583,0.04209896824384896,0.022830231264209577
council,0.3331335625349201,0.09238490210383675,0.03953276105999425
counterspell,0.5013061423422926,0.1813451549890687,0.0541168027004953
cove,0.4478114040943507,0.11218580166082906,0.035819426406691175
cqg,0.6182999016040175,0.10371489605127668,0.0990905057153382
crafter,0.1737278477084774,0.04105635677705693,0.017991858648504968
cratos,0.5412758291989076,0.1608937481937349,0.0903409434650398
create,0.17632124489918072,0.044317706917568596,0.018337880288658456
creative,0.262873213498714,0.06756432138763917,0.03300055790632182
crm,0.14082875522498592,0.04453939592454014,0.012507907370534041
crossover,0.33853506850028997,0.09725237265703766,0.030916898091209875
cs,0.2320137687675632,0.059925779667608446,0.03195425222484063
csm,0.12849405251964083,0.020800578957691572,0.01879819438765007
csoft,0.38022248969226846,0.12674413122415346,0.1037366312233001
cti,0.11098779313266278,0.01519404105842112,0.0436321684718132
cuba,0.36459229141021215,0.13724925905494822,0.07291417015224883
curves,0.17965792501352207,0.02978542990347199,0.014087318398183562
cx,0.20151763166972964,0.051170146733078466,0.025463734468218303
danke,0.587980023718306,0.1152248699218034,0.1063654871125306
danone,0.0,0.0,0.0
dapp,0.0,0.0,0.0
darwin,0.24518897714443003,0.0688101252647308,0.03170094931484322
datasurf,0.5662133077780406,0.0921920008957386,0.0939638445774714
dbi,0.7310552237362697,0.1661075013207978,0.0069594213674808
decent,0.05732137455267611,0.015515894668511006,0.010698144979907748
decisions,0.3269296375478243,0.06581937743520191,0.05387597587685304
deck,0.18089928220132015,0.04519114578356114,0.018142396356604962
decode,0.40786771586706705,0.12204263485724562,0.04622782910588488
delete,0.24801670744808124,0.05579147001407458,0.041221319540361456
deleted,0.5865116027674387,0.08496844190403155,0.06067858995146947
deliver,0.4072018715133786,0.09078086783959982,0.09272624530918244
deloitte,0.26889769888656284,0.06335330917975635,0.014851849748452784
delta,0.2275385814286768,0.05274049744424386,0.02877521263274681
denim,0.15938204526901242,0.0297078619952555,0.038578694410346163
dentsu,0.500771490197498,0.15405139656741842,0.03265168828885589
depositphotos,0.029878875946049818,0.010843099773221216,0.0009754015544049211
desire,0.22426191196611842,0.05333664590332248,0.03808878561467974
destiny.games,0.0,0.0,0.0
dev,0.23355506464389783,0.054745620537087404,0.028502516646271212
deva,0.5376882066053373,0.0650219203973258,0.046898596055581464
developments,0.284431933851719,0.07503600551305527,0.03719442684304068
devex,0.5462189123034478,0.2462133207172155,0.0383083357661962
devtodev,0.1382340316195041,0.043355375120881924,0.019549353595721176
df,0.1884319577662658,0.046149125212785046,0.02049452180202201
diageo,0.5478164534737815,0.1648966837594018,0.0652924756060785
dialog,0.444336922359575,0.13325814060470678,0.03933193975254846
diamond,0.24928081359913407,0.06112931707052716,0.0353416763320311
dice,0.3572903077821656,0.08939019286825263,0.038198063962617934
didi,0.21154403436381894,0.0666175995941828,0.004246972581496871
diem,0.20731380071758831,0.03680532522502603,0.027739402759680214
digi,0.2982217762163229,0.06913387684608707,0.019204352269932255
digis,0.0,0.0,0.0
digital,0.27147575414471165,0.07100983183320196,0.02724285658368925
diorama,0.32955718085817665,0.06883356236677236,0.05428830542426179
diplomat,0.61485279765394,0.2423152157829867,0.0084467911058002
disco,0.1865541577068677,0.04976852443076806,0.023602986047932102
distillery,0.2954111834987998,0.06067389270174315,0.0604357861448079
dls,0.6160884112391699,0.17180330466629384,0.03943505817676076
dna,0.34943126674209324,0.00077996239997445,0.0735806439604078
dns,0.27605814668342604,0.10265124180771092,0.017000469075666397
dobro,0.5271884966641665,0.2279210668057203,0.076676330063492
dolphin,0.08507837302688359,0.022403780006127236,0.01128634699515094
dominion,0.2653004932819688,0.09020192704312367,0.04959339841042186
domo,0.3255307348907223,0.08770255854604503,0.037234992134537605
doumo,0.2248159818524538,0.10817632269720695,0.0575922997884972
dowell,0.16959425296623043,0.047853924195694765,0.018533041723505433
drimmi,0.0,0.0,0.0
ducky,0.5131910656675976,0.14201615996045763,0.033655758066419135
duran,0.17226513694129217,0.050083069932982775,0.044812313305802515
dvn,0.0,0.0,0.0
eastwood,0.24970184025022993,0.04181051965182953,0.04982442897338508
ebay,0.2725086884411115,0.06974730359426644,0.026408954539025403
ecco,0.12632371732917078,0.031539573197126435,0.017254558161643337
echo,0.22437013460273594,0.05876789123512581,0.03253195194873504
edadeal,0.2542963465675711,0.083335002263387,0.0188009018699328
edison,0.4605896526663211,0.13694530429974427,0.06036998458421493
edna,0.46807321381238637,0.0848769662857997,0.04362439350149307
effect,0.20377077100556587,0.05440817954692807,0.02268152630638711
effective,0.2786342902778289,0.057535924426243654,0.026705720499668573
eggo,0.0,0.0,0.0
ejaw,0.3431177938526327,0.1046794443569855,0.01337386261333115
ekf,0.5560612632678106,0.1763339982582972,0.0798339550025188
eko,0.41911091283972574,0.1215266602130028,0.03432564493613661
electrolux,0.5955480680915347,0.200117694949241,0.0357889210837974
electron,0.2829743368164304,0.059005244775061326,0.018362019664351203
elements,0.29496474545687124,0.07253682403844969,0.04061053280255238
elfin,0.6103179710251945,0.2714955561927387,0.0166940263339451
elite,0.26175529335146624,0.0658870563278265,0.025287174248605795
elixir,0.2862739762006119,0.07811721441795623,0.03518909559098393
elma,0.5752878219953605,0.1270681250308241,0.0957134101007665
eltex,0.6996190349260966,0.2439843515555063,0.0
elverils,0.2442608022082573,0.05738601497978293,0.023044236164957342
elyland,0.0,0.0,0.0
emc,0.5161012687853405,0.2316104728573312,0.09344946362432975
eme,0.6988625334841865,0.0015599247999489,0.1471612879208156
empire,0.23137407170708704,0.059282330141848825,0.032955741548116334
emporium,0.1238715002934138,0.03359843128257327,0.057675212621688836
engine,0.2568980945286475,0.06371475966171196,0.027746805628570386
epn,0.463025660868686,0.1083706841163042,0.05103107575487594
ericsson,0.24481938715066712,0.06336400637059986,0.03526382425916021
eset,0.401350274682045,0.2336760759353637,0.0271547511219978
ethr,0.6988625334841865,0.0015599247999489,0.1471612879208156
etna,0.6100969198630767,0.1688670116143001,0.0465070695323304
eva,0.22715768642676176,0.05360929990784303,0.04234202998044732
everest,0.14253236953352133,0.04912113353461856,0.017964497043026807
everyone,0.2844989646494834,0.06809905503117351,0.038165569021943783
evo,0.3429002005326708,0.08806439414938717,0.03783915013452797
evolution,0.2443171160207615,0.06450085882998731,0.027409917192293447
evolv,0.19765726677955142,0.0517231122487121,0.011838786762266866
example,0.2417433057135866,0.03242075557532779,0.04427070328358041
ey,0.2550420246517743,0.06338807727518252,0.03376144111315029
fabrika,0.2690250145581861,0.03413470834493635,0.07386730269839363
familia,0.1458828963884936,0.03098682143071254,0.020026041505432548
faraway,0.13400711901366036,0.038457116028575856,0.007350664934618937
fashion,0.2273895649580771,0.06200553235983067,0.019450505070960616
faster,0.22087819541423015,0.06427777907822957,0.02802568152972804
fbs,0.1827628835364505,0.07237096338927207,0.0102872033309829
fcg,0.0,0.0,0.0
feo,0.5560612632678106,0.1763339982582972,0.0798339550025188
fest,0.22999991776733614,0.05821217064725623,0.032162529248925036
ff,0.1527738316064553,0.037576420642869576,0.02747399090214394
fgfactory,0.6120630025863647,0.1931417902931571,0.0
fiber,0.13770987685607267,0.0345157453587393,0.01001570554762544
fibonacci,0.29171613452293105,0.0899540138685182,0.01135537087753555
fibrum,0.104364497186961,0.033542202482068975,0.0033906865623538084
fim,0.10373992446505252,0.005055705710258492,0.015660456830910854
finch,0.20736622020491385,0.051094938922767674,0.028225264190902592
fintech,0.4343061298131943,0.24871131777763364,0.0
fitbit,0.47015211618057007,0.1382398661708942,0.01800735198237275
flex,0.2899047792550078,0.08107525993230681,0.035404511121084066
flic,0.3956857018134336,0.0821424143659803,0.1988586568916888
fmedia,0.038454301927066385,0.02466722187160323,0.0037686282253215366
folks,0.4772315362557582,0.08343267930786659,0.0766673796838837
forbes,0.30450658443839534,0.08802311177628552,0.027267418663609443
form,0.3169153323778526,0.08247999935491962,0.038762887122118596
forma,0.3838083501905203,0.0389134925790131,0.0308008724823594
formoza,0.30831069356911345,0.09101958844054742,0.01571340909756625
fortuna,0.3138959493487555,0.07088218987184222,0.024970725731178978
forward,0.319050388488155,0.08225119698380719,0.0349193260936421
fplay,0.024491083007207197,0.006638046133461936,0.002674124964256417
frank,0.1848474255049261,0.04610308918891204,0.023711670652667067
freed,0.0,0.0,0.0
freelance,0.23820306645908765,0.058288149461662296,0.02475421958844624
freemake,0.6831233024597168,0.0487636573612689,0.1155010819435119
freeplay,0.518169413909449,0.1453843350825324,0.03142663277226906
fresco,0.07311384090832596,0.0196605071040063,0.009771228117611388
fsa,0.0,0.0,0.0
fstr.tech,0.2215044227632229,0.057271028032594685,0.0021801351597814833
ftg,0.03167783589485813,0.01250622824710958,0.02499207135509042
fuel,0.2624183204903873,0.08406307938437022,0.027693209178450636
fulcrum,0.5563141012949752,0.10898382117042354,0.058897636996724796
fulldive,0.7296485172377692,0.0377532352819495,0.1277410818470848
funpay,0.5710989362918414,0.1779060238399184,0.0665311062565216
furla,0.32753610251278714,0.0763862374206555,0.0153348137592447
fury,0.25244114366411324,0.05963400574613871,0.037172374774561555
fusion,0.2806230745081755,0.07003436423048784,0.028936470596347026
futura,0.284507455587565,0.0807326471666731,0.02734208123582513
future,0.26064049681957335,0.06670749091752196,0.03690719962704045
futurico,0.14873259317957693,0.04136042788047267,0.014240506935841675
gaijin,0.2759061208481122,0.0792837931476232,0.016450367377934153
galantis,0.29294805073882585,0.06004867367541207,0.03254927153981868
galaxy.,0.06400540815554111,0.022878736181813013,0.00959727454212415
gallery,0.2608147139352692,0.0706447038647976,0.03710744962779191
gameband,0.0,0.0,0.0
gameland,0.4224020470531979,0.13800650758878075,0.0325748351531105
gameloft,0.3011869653595562,0.07652426877784324,0.03410595340930577
gamemode,0.12287419207575845,0.056629531655500324,0.0150085732159091
gameram,0.0,0.0,0.0
garage,0.37375233909287003,0.08483818045053709,0.06527022675503269
garnet,0.524646925721882,0.1336558172197714,0.12662351655463375
gazelle,0.19236282159031395,0.04883420065747253,0.025104980619897025
gbn,0.401161280926317,0.0229690699320599,0.2350794043159112
gd,0.23219501507738757,0.05723681890217862,0.03969270149614793
gdo,0.6554188326916704,0.171797761011075,0.036619522348362
geekbrains,0.4843392350188434,0.11336449192287626,0.025300665843629767
geeks,0.2599976325390644,0.07472234331740962,0.02733484672281742
generalist,0.08803619998466823,0.01061953241057147,0.008977841940388939
generations,0.3689550812385001,0.08495180778154805,0.04254769965902705
genesis,0.26185750024664955,0.06312542676735092,0.03582486458888388
genesys,0.4800985908420415,0.11877342431377463,0.06036608729703095
gett,0.6625132060364674,0.1216897700619148,0.0384714804589748
gf,0.20538752228057602,0.05857147123744196,0.02382792552665706
gfi,0.4659371305079687,0.040619688352481205,0.0950700051727749
gfx,0.682369423311409,0.09467935726615824,0.07738888715160723
ghp,0.19079603237055598,0.02904834326020338,0.04077344766211887
giant,0.2453647307293797,0.06333146478641062,0.030994952864614338
gic,0.28643221818592646,0.11010601093511878,0.01177110970451855
gig,0.39445844599127095,0.08058377250703634,0.11598726659718091
gigant,0.12415560008247487,0.029700453353883924,0.020109404618626644
ginger,0.23776390928884014,0.05214475306940568,0.05232935632989507
gismart,0.35010761025871484,0.0976943149754614,0.07204969247576033
glance,0.3478512624863553,0.08854542205623094,0.10304495209944997
globus,0.5709126568962257,0.153201165066643,0.0572794739382116
gloria,0.24941452641596867,0.05732659460370782,0.02756853684161877
glovo,0.1187261904867208,0.0333132089068608,0.00603993459746124
glp,0.6988625334841865,0.0015599247999489,0.1471612879208156
gmoji,0.726648413929446,0.1169433529184657,0.0153370869570765
gms,0.6472547132222132,0.186784944898481,0.025044057646702
goody,0.07698706851300338,0.0334719057444591,0.011882600977686167
google,0.2942824403049857,0.0752416407187521,0.02898925635681385
gor,0.4929006886981726,0.10835798611953971,0.05032088718798512
goto,0.28027713644221214,0.05906847807465875,0.0323713673046146
grabr,0.5778296865522862,0.0833182882517576,0.0929906871169805
gradient,0.144930843098316,0.026652168477623993,0.017764293264115303
graffity,0.1166983793179194,0.15208754936854044,0.05279483397801715
grammarly,0.3272531912440345,0.10180797247171754,0.019075163019200134
grapevine,0.4239768939358847,0.0590157572712217,0.2758023568562099
graphite,0.2600046842484272,0.09275037900964071,0.020958837352649484
greenlight,0.16793807794419707,0.04546344526344711,0.015525629730890484
grey,0.28265512239047574,0.06514283182165817,0.042795357725581365
gsa,0.48023382207197934,0.11635955996337805,0.07132150131997646
gtc,0.37842905353199524,0.08540837831218309,0.0413086539609836
gtr,0.5354742161356486,0.13759733114268752,0.0458246450359513
guru,0.3190683010477349,0.07056428921526897,0.03465425754219579
gvo,0.5560612632678106,0.1763339982582972,0.0798339550025188
gxo,0.7620126108328501,0.0561970795194307,0.0418204665184021
handsome,0.25533964987881547,0.056985685607163696,0.02133251801016378
hansa,0.5636502906680108,0.1187078528106212,0.1219155751168727
hardstyle,0.0,0.0,0.0
haters,0.29085641991929506,0.07471970839017443,0.03430162110222713
headdy,0.1694447342375169,0.04366579741161679,0.05083793972097365
headhunter,0.17249604573488345,0.0670539013252479,0.018787812405649446
heineken,0.23354383148050503,0.05960221859460002,0.06948008397279153
henderson,0.30435533738220105,0.08540408948192402,0.021374001910856418
henkel,0.0,0.0,0.0
herocraft,0.14743330492097503,0.022449445282728655,0.014204575995717998
heroes,0.24675277153315753,0.0636835892726153,0.03083252026718287
hive,0.31799573526650243,0.10372275535970488,0.03410989056097197
hoff,0.16910514923242423,0.0434983998346023,0.005395629085027233
homework,0.32386208706237346,0.07272024074132376,0.09480378078131929
honey,0.2089272432017087,0.05662657435347589,0.029029231993891458
honeywell,0.07539355026904092,0.022862937760917492,0.0057715935989111665
honor,0.2672688277238841,0.0707547602027025,0.03045716353192732
house,0.2515372932023313,0.06220491686756542,0.03695743368599941
hr,0.19701662437451936,0.04969748527073165,0.032255941776354685
hrp,0.0608118424812952,0.321054995059967,0.2380762596925099
hrs,0.21377075135868084,0.07641573856354397,0.0281941649091882
hud,0.25124744391463055,0.07391706827828774,0.023859477741986865
hudson,0.18631900694482706,0.056303626802000024,0.020777403535615767
humans,0.2629673802939571,0.06530429217230148,0.03863679486676554
huntress,0.2074226718181851,0.05593868058132027,0.018991514055550766
hyperpc,0.601695792616478,0.1776247096166636,0.0487039496323892
ibm,0.18264224398322645,0.0560194089793815,0.022487553308026993
ibs,0.5559967180210001,0.17305705927805426,0.0597512115275158
ibx,0.23048009193287444,0.06157099398282855,0.07907025366036505
iceberg,0.48600725971709674,0.09578770690826498,0.06770908067910843
icg,0.12713100925668494,0.014434607983185582,0.01490175834754668
icona,0.057187960254222854,0.011566136289475736,0.006334258475488282
iconic,0.19403270151642327,0.02058648364130733,0.024843295866220784
icu,0.3451721804337042,0.12708825608249183,0.040196913304728465
ideals,0.3820142178899712,0.0982812659607993,0.1783254610167609
idm,0.6856021189263889,0.10169157222844655,0.0735806439604078
ifs,0.6274618983759985,0.08894696152912306,0.1134976214616672
