companies,neutral,negative,positive
ривьера,0.5943218776995035,0.1002406808239152,0.11292976779539607
россельхозбанк,0.6215930407789344,0.15009223279202683,0.03914076630808826
ростелеком,0.6280299891479283,0.1860448415909839,0.036002334416663166
самокат,0.5631956731452834,0.17628799235715523,0.04101386121082117
сбер,0.5940018816379157,0.1627212445170687,0.05665483760004081
сберзвук,0.6141979164162348,0.1887561051959448,0.0241129632259524
сбермаркет,0.5965597046455865,0.23637577027671922,0.0713774208004825
сбис,0.0,0.0,0.0
сибур,0.5871598007059686,0.18068345259499738,0.04227500188827318
ситимобил,0.6049766137608926,0.1716394680258651,0.04569569424777988
спортмастер,0.6029936129174409,0.18362708989981014,0.052376427551178995
столото,0.5652944659156296,0.17615049709100694,0.0670854793454765
телфин,0.537404137152818,0.2359480446703533,0.0619460968901553
тинькофф,0.6044376092337703,0.1696427263776499,0.03977829209783924
тнт,0.3835068322814014,0.1428902422169224,0.08735351987621359
точка,0.6087944393296496,0.16133137579099652,0.05336389251310025
уралсиб,0.6403034557202002,0.14788758349447467,0.07547822946686016
учи.ру,0.9017025828361512,0.0834596703449885,0.0520382970571517
финам,0.5698370136679284,0.17575100004805103,0.040039374607499775
фоксфорд,0.9017025828361512,0.0834596703449885,0.0520382970571517
хайс,0.6350498657141413,0.18405731767416,0.0315892600587436
циан,0.530051894625716,0.19763537561145983,0.01888891171508104
цифра,0.5356358220434118,0.1518534916775499,0.08099541427369812
яндекс,0.6213306675228303,0.1615037971705221,0.04901297775028517
яндекс.дзен,0.6097352772337783,0.2012379379765102,0.03826842729148334
яндекс.драйв,0.6316721831920133,0.16190543047239167,0.04601567119196249
яндекс.лавка,0.611968826635773,0.21476946748530837,0.028477178325427586
яндекс.маркет,0.6027731701016991,0.1779528812519119,0.03312136316590227
яндекс.услуги,0.5804345709271106,0.1860475481515862,0.05760590740026953
яндекс.шеф,0.5004217254547605,0.2162726874336488,0.03791189635124493
